name;main_category;sub_category;image;link;ratings;no_of_ratings;discount_price;actual_price;brand
NUTRILITE Kids Drink - Chocolate Flavor With Essential Vitamins & Minerals (500 Gms);grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/91uhDSpCUPL._AC_UL320_.jpg;https://www.amazon.in/Amway-Nutrilite-Drink-Chocolate-Flavour/dp/B00JB0HHQA/ref=sr_1_123?qid=1679216335&s=grocery&sr=1-123;4.2;2700.0;890.0;1197.0;NUTRILITE
Paper Boat Swing Zesty Pomegranate Juice, Enriched with Vitamin D, No Gmos, 600 ml;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61kpiXhTgcL._AC_UL320_.jpg;https://www.amazon.in/Paper-Boat-Pomegranate-Enriched-Vitamin/dp/B094KC4S54/ref=sr_1_124?qid=1679216335&s=grocery&sr=1-124;4.1;1866.0;;40.0;Paper
Brooke Bond Red Label Tea Leaf, 1kg;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/51kjP3W+GjL._AC_UL320_.jpg;https://www.amazon.in/Brooke-Bond-Red-Label-Leaf/dp/B015DVQO28/ref=sr_1_125?qid=1679216335&s=grocery&sr=1-125;4.4;2093.0;484.0;590.0;Brooke
Bevzilla 200 Gram Dark Wish Dark Roast 100% Arabica Strong Coffee | Black Roast Rich & Dark Instant Coffee Powder | Make U...;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61hBQAOqb5L._AC_UL320_.jpg;https://www.amazon.in/Bevzilla-Arabica-Instant-Intense-Premium/dp/B0BSFGDXGQ/ref=sr_1_126?qid=1679216335&s=grocery&sr=1-126;4.6;115.0;279.0;799.0;Bevzilla
Red Label Natural Care Tea, with 5 Ayurvedic Ingredients, 250 g;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61K9t4AJTUL._AC_UL320_.jpg;https://www.amazon.in/Red-Label-Natural-Care-250g/dp/B00NYZRAMO/ref=sr_1_127?qid=1679216335&s=grocery&sr=1-127;4.4;4696.0;145.0;150.0;Red
Amazon Brand Vedaka Premium Tea, 1 Kg;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61K7oGKhJJL._AC_UL320_.jpg;https://www.amazon.in/Amazon-Brand-Vedaka-Premium-Tea/dp/B07N1RTXP1/ref=sr_1_128?qid=1679216335&s=grocery&sr=1-128;4.0;5446.0;335.0;475.0;Amazon
Teabox Chamomile Green Tea for Stress Relief & Good Sleep, Made with 100% Whole Leaf & Natural Chamomile Flowers, 25 Silke...;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/71A6UDaQLmL._AC_UL320_.jpg;https://www.amazon.in/Onlyleaf-Chamomile-Green-Exotic-Samples/dp/B07D9W9H5P/ref=sr_1_129?qid=1679216335&s=grocery&sr=1-129;4.3;9134.0;258.0;272.0;Teabox
Tata Tea Chakra Gold Premium Tea, 500g;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61BxON-2YAL._AC_UL320_.jpg;https://www.amazon.in/Chakra-Gold-Premium-Dust-500g/dp/B0119NELN8/ref=sr_1_130?qid=1679216335&s=grocery&sr=1-130;4.3;1616.0;371.0;390.0;Tata
Continental Malgudi Filter Coffee 500gm Pouch | (80% Coffee - 20% Chicory) | Traditional South Indian Filter Coffee Powder...;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/71h-8qazCqL._AC_UL320_.jpg;https://www.amazon.in/Continental-Malgudi-Filter-Coffee-500gm/dp/B07Y2RXYHB/ref=sr_1_131?qid=1679216335&s=grocery&sr=1-131;4.1;2314.0;242.0;285.0;Continental
Paper Boat Swing Lush Lychee Juice, Litchi Drink Enriched with Vitamin D, No Gmos, 600 ml;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/513G0nKsmuL._AC_UL320_.jpg;https://www.amazon.in/Paper-Boat-Lychee-Enriched-Vitamin/dp/B094K92TZY/ref=sr_1_132?qid=1679216335&s=grocery&sr=1-132;4.1;1259.0;;40.0;Paper
7 Up Soft Drink - 2.25L Bottle;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/71diSDvt5RL._AC_UL320_.jpg;https://www.amazon.in/Soft-Drink-2-25L-Bottle/dp/B0140PQS2O/ref=sr_1_133_f3_0g_fs?qid=1679216335&s=grocery&sr=1-133;4.4;860.0;73.0;99.0;7
Continental STRONG Coffee Powder 1 Kg Bag ( 5 Pouches of 200g );grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/51wTlRfWsEL._AC_UL320_.jpg;https://www.amazon.in/Continental-Strong-Coffee-Powder-1Kg/dp/B06Y637CX6/ref=sr_1_134?qid=1679216335&s=grocery&sr=1-134;4.2;4035.0;697.0;825.0;Continental
Fresh Tender Coconut large 1 piece (approx.1.6 kg);grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/41GaYvKtzRL._AC_UL320_.jpg;https://www.amazon.in/Fresh-Tender-Coconut-large-approx-1-6/dp/B0BFFTYSJ8/ref=sr_1_135_f3_0g_fs?qid=1679216335&s=grocery&sr=1-135;;;55.0;67.0;Fresh
Real Activ 100% Tender Coconut Water with No Added Sugars or Artifical Flavours - 200ml ( Pack of 6);grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/81Evi-5y85L._AC_UL320_.jpg;https://www.amazon.in/DABUR-Activ-Coconut-Water-200ml/dp/B01BJ1IPD2/ref=sr_1_136?qid=1679216335&s=grocery&sr=1-136;4.1;6231.0;249.0;312.0;Real
Raw Pressery Valencia Orange Juice, 1000 ml;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/51VDkYCKxnL._AC_UL320_.jpg;https://www.amazon.in/Raw-Pressery-Juice-Valencia-Orange/dp/B0794TLV6B/ref=sr_1_137_f3_0g_fs?qid=1679216335&s=grocery&sr=1-137;4.3;1070.0;217.0;330.0;Raw
Red Label Tea 500 g Pack, Strong Chai from the Best Chosen Leaves, Rich in Healthy Flavonoids - Premium Powdered Black Tea;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/51+iVkS0ZVL._AC_UL320_.jpg;https://www.amazon.in/Brooke-Bond-Red-Label-500g/dp/B00Q2OMASI/ref=sr_1_138?qid=1679216335&s=grocery&sr=1-138;4.4;4643.0;205.0;265.0;Red
HERSHEY'S Hot Chocolate Drink Powder Mix, 250 g;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61QSifsOnpL._AC_UL320_.jpg;https://www.amazon.in/HERSHEYS-Hot-Chocolate-Drink-Powder/dp/B08L7BFSD1/ref=sr_1_139?qid=1679216335&s=grocery&sr=1-139;4.3;1608.0;196.0;215.0;HERSHEY'S
Complan Nutrition and Health Drink Creamy Classic 1kg, Refill pack, with power of 100% Milk Protein and contrains 34 Vital...;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/71i3TdsNP+L._AC_UL320_.jpg;https://www.amazon.in/Complan-Growth-Drink-Mix-Classic/dp/B07HBKP2DS/ref=sr_1_140?qid=1679216335&s=grocery&sr=1-140;4.3;1374.0;426.0;470.0;Complan
NESTEA Instant Iced Tea, Lemon Flavour – 750 gm;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/71FlMdwR7pL._AC_UL320_.jpg;https://www.amazon.in/NESTEA-Instant-Iced-Lemon-Flavour/dp/B09SHXZ2KW/ref=sr_1_141?qid=1679216335&s=grocery&sr=1-141;4.5;379.0;325.0;350.0;NESTEA
Amazon Brand – Vedaka Green Tea, Lemon and Honey, 100 Bags;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/518iT3iOmxL._AC_UL320_.jpg;https://www.amazon.in/Amazon-Brand-Vedaka-Green-Lemon/dp/B07KJRWMF3/ref=sr_1_142?qid=1679216335&s=grocery&sr=1-142;4.1;7777.0;349.0;450.0;Amazon
HERBALIFE NUTRITION Herbalife Afresh Energy Drink Mix (Ginger, 50 g) Pack of 2;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61rt3uhXvjL._AC_UL320_.jpg;https://www.amazon.in/Herbalife-Afresh-Lemon-Drink-GINGER/dp/B07HRLCWY6/ref=sr_1_143?qid=1679216335&s=grocery&sr=1-143;4.0;746.0;997.0;1696.0;HERBALIFE
NESCAFÉ 3 In 1 Original Soluble Ground Coffee Beverage,30 Sachets Bag;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61MJss+QE6L._AC_UL320_.jpg;https://www.amazon.in/Nescafe-Original-Soluble-Beverage-Sachets/dp/B00ZP86N44/ref=sr_1_144?qid=1679216335&s=grocery&sr=1-144;4.1;2818.0;449.0;999.0;NESCAFÉ
Mala's, Whole Crush 750ml, Strawberry, 750 millilitre;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71SNQP7r+EL._AC_UL320_.jpg;https://www.amazon.in/Malas-Strawberry-Whole-Crush-750ml/dp/B01FF2SX06/ref=sr_1_217?qid=1679216338&s=grocery&sr=1-217;4.3;1201.0;198.0;200.0;Mala's,
Navchetan Danedar Tea, 1kg;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61A6yXbRjNL._AC_UL320_.jpg;https://www.amazon.in/Navchetan-Leaf-Tea-1kg/dp/B00N8J40J2/ref=sr_1_218?qid=1679216338&s=grocery&sr=1-218;3.7;1053.0;205.0;220.0;Navchetan
Levista Strong Instant Coffee (200 Gram Pouch);grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/710ENDb3JrL._AC_UL320_.jpg;https://www.amazon.in/Levista-Strong-Instant-Coffee-Pouch/dp/B07KX2GQCY/ref=sr_1_219?qid=1679216338&s=grocery&sr=1-219;4.3;614.0;234.0;390.0;Levista
Girnar Instant Premix Chai - Variety Pack (36 Sachets);grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61bLqr0uNsL._AC_UL320_.jpg;https://www.amazon.in/Girnar-Instant-Premix-Variety-Sachets/dp/B00LC1F3M6/ref=sr_1_220?qid=1679216338&s=grocery&sr=1-220;4.4;1791.0;;500.0;Girnar
Paper Boat Swing Slurpy Mango Juice, Enriched with Vitamin D, No Gmos, 600 ml;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51pf9FAB2oL._AC_UL320_.jpg;https://www.amazon.in/Paper-Boat-Slurpy-Enriched-Vitamin/dp/B094K9VDDX/ref=sr_1_221?qid=1679216338&s=grocery&sr=1-221;4.2;1337.0;38.0;40.0;Paper
