name;main_category;sub_category;image;link;ratings;no_of_ratings;discount_price;actual_price;brand
SWHF Rectangle Coir and Rubber Door Mat, Virgin Rubber and Extremely Durable Rectangular Door mat (Black);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81UTA4GeWnL._AC_UL320_.jpg;https://www.amazon.in/SWHF-Coir-Rubber-Door-Mat/dp/B06XRYC4TP/ref=sr_1_1309?qid=1679212922&s=kitchen&sr=1-1309;4.2;704.0;399.0;899.0;SWHF
Aafiya handicrafts wood And wrought Iron Wall Bracket Wall Shelf, Glossy Finish,Set Of 2, Black;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/713YodPfQ5S._AC_UL320_.jpg;https://www.amazon.in/Abs-collection-Wooden-Wrought-Bracket/dp/B07QCY467K/ref=sr_1_1310?qid=1679212922&s=kitchen&sr=1-1310;4.1;699.0;449.0;799.0;Aafiya
TILLU Multi-Purpose 2 Pieces Plastic Legs,Foot and Stand for Almirah,Wardrobe,Refrigerator,Sofa,Sleeping Bed,Dinning Table...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61h3mLjJAbL._AC_UL320_.jpg;https://www.amazon.in/Multi-Purpose-Wardrobe-Refrigerator-Sleeping-Dressing/dp/B08HY4VPDT/ref=sr_1_1311?qid=1679212922&s=kitchen&sr=1-1311;3.9;447.0;329.0;599.0;TILLU
"YOGADESK Wooden Ergonomic Laptop Stand Riser for Desk Table 14” 15.6” 17"" inch MacBook Pro Computer Notebook, 8” Height Ra...";home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61bh3kynGHL._AC_UL320_.jpg;https://www.amazon.in/YogaDESK-Adjustable-Lightweight-Foldable-Plastic-Free/dp/B09PMZ78DM/ref=sr_1_1312?qid=1679212922&s=kitchen&sr=1-1312;4.6;319.0;1799.0;2999.0;YOGADESK
KC Stainless Steel Towel Ring for Bathroom/Wash Basin/Napkin-Towel Hanger/Bathroom Accessories (Chrome-Square) Set of 2;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51eQby+YQGL._AC_UL320_.jpg;https://www.amazon.in/KC-Stainless-Napkin-Towel-Accessories-Chrome-Square/dp/B09ZF19SGZ/ref=sr_1_1313?qid=1679212922&s=kitchen&sr=1-1313;4.0;40.0;279.0;499.0;KC
CELLBELL C106 Medium Back Mesh Office Chair/Study Chair/Revolving Chair/Computer Chair for Work from Home Metal Base Heigh...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Ui5Bt7UlL._AC_UL320_.jpg;https://www.amazon.in/CELLBELL-C106-Revolving-Adjustable-Reclining/dp/B09XMJPTPD/ref=sr_1_1314?qid=1679212922&s=kitchen&sr=1-1314;4.1;968.0;3919.0;9999.0;CELLBELL
SS 4-Pieces Furniture Base Stand, Saves from Rust (Grey Black);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71cFOFmAvsL._AC_UL320_.jpg;https://www.amazon.in/SS-4-Pieces-Furniture-Stand-Saves/dp/B010F7TKFS/ref=sr_1_1315_mod_primary_new?qid=1679212922&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1315;4.0;2394.0;214.0;399.0;SS
kiosk HR 2-Tier Shoe Rack, 100% Metal Shoe Storage Organizer, Stackable 8-Pair Storage Shelf for Bedroom, Closet, Entrywa...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/612QKI1lKzL._AC_UL320_.jpg;https://www.amazon.in/kiosk-Storage-Organizer-Stackable-Entryway/dp/B0BTLTTPW6/ref=sr_1_1316?qid=1679212922&s=kitchen&sr=1-1316;;;799.0;1999.0;kiosk
Kurtzy Laptop Table - Multipurpose Portable Study Desk,Height Adjustable Foldable Bed Table for Work from Home,Online Clas...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/512OnJlPtNL._AC_UL320_.jpg;https://www.amazon.in/Kurtzy-Adjustable-Portable-Detachable-Multipurpose/dp/B073FQ1HZW/ref=sr_1_1317?qid=1679212922&s=kitchen&sr=1-1317;3.9;1039.0;2099.0;3999.0;Kurtzy
U-S-F BATH ACCESSORIES Multipurpose Black Glass Corner Shelf for Bathroom/Kitchen Shelf/Wall Storage Shelf/Bathroom Access...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81KDxP7FB3L._AC_UL320_.jpg;https://www.amazon.in/U-S-F-BATH-ACCESSORIES-Bathroom-Transparent/dp/B07S61Z8JZ/ref=sr_1_1318?qid=1679212922&s=kitchen&sr=1-1318;4.2;190.0;900.0;2564.0;U-S-F
Plantex Stainless Steel Wine Upside Down Hanging Single Line Glass Rack/Holder Organizer for Pubs/Kitchen/Bars (Silver, La...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51+oPeaM3hL._AC_UL320_.jpg;https://www.amazon.in/Planet-Holder-Hanging-Organizer-Kitchen/dp/B07C7JFDQ1/ref=sr_1_1319?qid=1679212922&s=kitchen&sr=1-1319;4.2;194.0;474.0;1349.0;Plantex
Casa Copenhagen Premium 4 Kg Beans for Bean Bag Filling - Sun White (4 kg Beans - 2800 Grams net Weight as per Indian Stan...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61QH9IncLzL._AC_UL320_.jpg;https://www.amazon.in/Casa-Copenhagen-Premium-Beans-Filling/dp/B0B5XSF145/ref=sr_1_1320?qid=1679212922&s=kitchen&sr=1-1320;4.1;8.0;1299.0;2999.0;Casa
Nilkamal Freedom Plastic Shoe Rack Storage Cabinet (FMSC18) (Rust & Weather Brown);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71FsyiYuqTL._AC_UL320_.jpg;https://www.amazon.in/Nilkamal-Freedom-Plastic-Storage-FMSC18/dp/B09N1F94Z5/ref=sr_1_1345?qid=1679212924&s=kitchen&sr=1-1345;4.2;65.0;4790.0;7500.0;Nilkamal
Rahi Stainless Steel Towel Holder | Rack Stand | Hanger Bar | Sink Napkin Hanger Holder | Rust Free Adjustable Rotating 4 ...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91r1PGpMznL._AC_UL320_.jpg;https://www.amazon.in/RAHI-Stainless-Bathroom-Hanger-Accessories/dp/B07XSZP7NN/ref=sr_1_1346?qid=1679212924&s=kitchen&sr=1-1346;4.1;483.0;799.0;1599.0;Rahi
Q1 Beads Wooden Beads Back Rest / Lumbar Support Cushion with Elastic & Belt Suitable for Chair/Car/Sofa/Truck (1 Pc, Brown);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71bBHuM83wL._AC_UL320_.jpg;https://www.amazon.in/Q1-Beads-acupressure-heating-cushion/dp/B0894MPQQH/ref=sr_1_1347?qid=1679212924&s=kitchen&sr=1-1347;3.8;109.0;580.0;999.0;Q1
Plantex Stainless Steel Towel Ring for Bathroom/Wash Basin/Napkin-Towel Hanger/Bathroom Accessories (Chrome-Rectangle);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91bnFpkVctL._AC_UL320_.jpg;https://www.amazon.in/Plantex-Stainless-Napkin-Towel-Accessories-Chrome-Rectangle/dp/B08GM5R2Z7/ref=sr_1_1348?qid=1679212924&s=kitchen&sr=1-1348;4.1;413.0;327.0;849.0;Plantex
Zollyss Iron Sink Shelf Organizer Soap Sponge Drain Stand Rack Towel Shelves Holder Cupboard Draining Storage Basket (Whit...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51E1773-cGL._AC_UL320_.jpg;https://www.amazon.in/Zollyss-Organizer-Shelves-Cupboard-Draining/dp/B07MHHNTC3/ref=sr_1_1349?qid=1679212924&s=kitchen&sr=1-1349;3.8;804.0;319.0;899.0;Zollyss
Vaisag house Metal Multicolour Magic Adhesive Sticker for Bathroom Self Corner Shelves - Pack of 6 Pcs (Only Stickers);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/610N1kuf1aL._AC_UL320_.jpg;https://www.amazon.in/Vaisag-house-Adhesive-Bathroom-Stickers/dp/B08WLTQV5W/ref=sr_1_1350?qid=1679212924&s=kitchen&sr=1-1350;3.3;94.0;189.0;499.0;Vaisag
Cello Scholar Well Finished Two Seat Senior Study/Play Table for Kids from 3-10 Years(Plastic , Polypropylene , Violet);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61HVlBUnKBL._AC_UL320_.jpg;https://www.amazon.in/Cello-Scholar-Senior-Kids-Violet/dp/B01F5HFUY8/ref=sr_1_1351?qid=1679212924&s=kitchen&sr=1-1351;3.7;1603.0;618.12;805.0;Cello
DeckUp Muvo 2-Door Engineered Wood Shoe Rack (Dark Wenge, Matte Finish);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61cLgFBSPtL._AC_UL320_.jpg;https://www.amazon.in/DeckUp-Muvo-Shoe-Rack-Finish/dp/B075FW6LBL/ref=sr_1_1352?qid=1679212924&s=kitchen&sr=1-1352;4.2;1051.0;4399.0;10000.0;DeckUp
Fabulo Wooden Standard Adjustable Laptop and Study Table/Portable Lap Desk - Multipurpose Bed Table with Folding Legs and ...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51Zs+BOAr6L._AC_UL320_.jpg;https://www.amazon.in/Fabulo-Wooden-Laptop-Table-Walnut/dp/B07QZRCB85/ref=sr_1_1353?qid=1679212924&s=kitchen&sr=1-1353;3.8;1949.0;1499.0;2599.0;Fabulo
Kuber Industries Disney Mickey Minnie Print Square Plastic Bathroom Stool, Adults Simple Style Stool Anti-Slip with Strong...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71t5azPfpUL._AC_UL320_.jpg;https://www.amazon.in/Kuber-Industries-Anti-Slip-Kindergarten-HS_35_KUBMARTS17712/dp/B08Y71RKPR/ref=sr_1_1354?qid=1679212924&s=kitchen&sr=1-1354;3.7;63.0;230.0;249.0;Kuber
Laxmi KAPAT 5 Door Metal Wall Mounted Shoe Rack | Steel Shoe and Chappal Stand Organizer (Ivory - 67 X 28 X 6 Inches);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61jRgGUzbDS._AC_UL320_.jpg;https://www.amazon.in/Laxmi-KAPAT-05-Organiser-Ivory/dp/B09SWT96T6/ref=sr_1_1355?qid=1679212924&s=kitchen&sr=1-1355;4.0;638.0;9999.0;14499.0;Laxmi
amazelo cart Anti Skid PVC Rubber Mat for Floor Large Size Home Entrance Commercial Doormat Waterproof Mud Dirt Trapper In...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71j4A8LHRqL._AC_UL320_.jpg;https://www.amazon.in/Amazelo-Cart-Attractive-Decorative-Bathroom/dp/B08PF8BBNJ/ref=sr_1_1356?qid=1679212924&s=kitchen&sr=1-1356;3.7;343.0;599.0;999.0;amazelo
Furniture Cafe Wooden TV Cabinet Wall Shelves, Set Top Box Stand TV Stand Wall Shelf for Living Room Stylish Hanging Rack ...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81dWrrf3-ML._AC_UL320_.jpg;https://www.amazon.in/Furniture-Cafe-Cabinet-Entertainment-Organizer/dp/B08ZYPVRNW/ref=sr_1_1357?qid=1679212924&s=kitchen&sr=1-1357;3.9;184.0;699.0;3000.0;Furniture
Amazon Brand - Umi. Classic Bean Bag Cover (Without Beans) Colour- Brown with Cream Piping (Size-XXXL);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71mI--S34tL._AC_UL320_.jpg;https://www.amazon.in/Amazon-Brand-Classic-Without-Size-XXXL/dp/B0932VX2CP/ref=sr_1_1358?qid=1679212924&s=kitchen&sr=1-1358;3.8;161.0;799.0;1799.0;Amazon
DeckUp Zeus Engineered Wood Study & Computer Table and Office Desk (White, Matte Finish);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71xrBZBA9-L._AC_UL320_.jpg;https://www.amazon.in/DeckUp-Engineered-Computer-Office-Finish/dp/B09Y331ZX6/ref=sr_1_1359?qid=1679212924&s=kitchen&sr=1-1359;4.5;286.0;5999.0;13000.0;DeckUp
ishro home 3D Jet Printed Anti-Slip/Washable Rubber Mat for Kitchen Floor(Black Crystals);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71aXip-+6uL._AC_UL320_.jpg;https://www.amazon.in/Anti-Skid-Washable-Purpose-Mat-Runner/dp/B09BKTPDP7/ref=sr_1_1360?qid=1679212924&s=kitchen&sr=1-1360;3.9;355.0;649.0;1699.0;ishro
